Tweet,Keyword,pcl
"Jaane wali cheez nahin hoti hain..vo dev mein hoti hi hain..aur dev apne aapko khud dharit karte hain asmaan se banaya thodi jata devi kisiko..devi bani hui hain bramhand bhar mein jinko banna hai..na acche khaase dharti k dev ko koi ladki bana dega..
In baton ka aur apne",asmaan,0
"Tosha khana jhoot,Pinki Peerni bank account,Farah gogi ka sahara liya,Woh bhi Jhoot,Aurat Card
Islam Card,Nabi Pak Card
Sub fail ho gaya to Baghawat Card,Yeh bhi Fail ho jaye ga, iski Hub al Watni ka Saboot denay to Farishtay bhi asmaan say utar aye. 
RevolutionWithImranKhan",asmaan,0
"Abhi koi puche na kesi ho.. 
Me be like: satve asmaan pe hu zameen pe nahi aana bro... 

FAINAT GONNA SLAY KKK12",asmaan,0
"Asmaan is up

FAINAT GONNA SLAY KKK12 ",asmaan,0
Ha tuuu peda thodi hota h tu asmaan se tapkta h na dalle,asmaan,0
"Nahi bharta maan agr
 rishto me ye paisa na ho,
Warnna majbooran shyd
 kal ko kabhi aesa na ho, 
Mujh girane k e kl ko tujh lakh mile,
Tujh yaha daag mujh asmaan p baag mile,",asmaan,0
"Tumko ghanta kuch nahi ata...jake bhartiya ayurveda aur yog, naturopathy samjho tumhari puri allopathic system health banati kam bigadti zyda hai..2 kodi ke doctor arrogance 7 ve asmaan pe rehta hai inka",asmaan,0
"Wo sher bhool raha hai 
Badalta hai rang asmaan kaysey kaysey... ",asmaan,0
Ay Allah zameen o Asmaan k Malik Tu Rab hai Apnay Habeeb Saw k Sadqay Pakistan k dushmano ka r Ghaddaron ka wo Anjam kr de k Inko chupne ki jgha na milay,asmaan,0
Loved this! Sapne humesha asmaan mein hone chaiye aur per zameen par,asmaan,0
Mein..tab vo asmaan wali jo dharti k bheetar sirf mere ghar ki Dharti mein hain unko dengi..dharti k bheetar to vo agar chho lengi to vo aadmi asmaan mein chala jayega..nahin to jab tak asmaan mein jaane k layak aatma uski khud mehakti hui nahin ho jayegi tab tak doodh mein,asmaan,0
Striyan jo asmaan se shakti ka roop mein sansaar se bhinn roop hain prapt hoti hain..akash k roop mein vo dharti mein isiliye shakti banti hain bharne k liye..unka sansaar se koi matlab nahin hota hai sansaar mein kaun hai kya hai kis post par hai kitna paisa hai kya karta hai,asmaan,0
plz is terah khuley asmaan k neechey na soein..yeh zalim moonchoo wala kutta phir raha hy,asmaan,0
"Mere do-char khwab hai, Jinhe mai asmaan se upar chahta hoon ;
Zindagi chahe gumnaam rahe ,
Lekin maut bhi mashoor chahta hoon ...",asmaan,0
Anavashyak garmi in logon mein padenge asmaan mein dimaag thanda ho jayega..,asmaan,0
Uske acquire karne k pahle acquire karne k roop mein they..isliye ye sab hotel mein bartan maanjne wale aur road k kinare baithkar joota polish karne walon k roop mein jayenge. .aur asmaan se poora ka poora bhej diye jayenge ab..dharti par ye sab kaam karne k liye..,asmaan,0
Swaksh aasmaan shudhta dega hi..aur in logon se chuda kar kisi hotel mein bartan maanjne walon k roop mein bhej kar asmaan k in logon se unka peecha chudayega..aur fir se unke apne roop ko hi develop karenge unke mandir..ye sab bewkoof kism k habad habad karke doosre ki cheez,asmaan,0
Kahin hote nahin hain..isiliye jitne roopon ko pakde un saare roopon ko dharti k mandiron ne notch notch kar nikal diya jabki unka development karaya hua tha mandiron ne..ab vo sab kshma prarthi k hokar asmaan se kshma maangne apne mandiron mein baithkar to unko sansaar ka,asmaan,0
Asmaan mein utne taare aur grah prapt karke apna shringaar karengi..tab dharti bhari bhari swaroop mein rahti hai..aur dharti par peid paude vriksh ann dhan jal khoob hota hai aur bramhand bhar k sabhi stars aur planets par transactions hota hain internal roop mein dharti k,asmaan,0
Aur pita se koi touch nahin hoga..dharti ki devi asmaan se ayin huin hain vo dharti k bheetar dharti mein kaam karengi mere ghar ki Dharti k bheetar sirf..aur mere ghar ki dharti nadiyon mein doodh k roop mein vistar karengi..aur vo bramhand ki devi dharti k bheetar kaam karke,asmaan,0
Totka wale siddhi hone wale roop vo khud hi asmaan k dwara tod tod kar fenk diye gaye mere liye un roopon mein rahkar dharti k upar sharir mein rahkar vyapaar aur vyavastha karne k liye sharir mein rahkar..ab vo mere apne sharir mein rahkar kaam karne k liye hain..jinka sansaar,asmaan,0
Mana kiya hua hoon 8 saal se usme apna haramkhori aur dabangai dikhta hai..asmaan se jo mujhe samay k roop mein dharti prapt huin..vo dharti k bheetar rahkar dharti ki shakti k roop mein dharti bharengi samay k roop mein aur akash mein shringaar karengi mere taaron se apna,asmaan,0
Kiya baitha tha..vaise hi tamanni lekar k..nihayat badtameez aadmi..asmaan mein ya vaikunth mein grahan karne ki aukaat nahin hai dharti par ulta akar mujhe grahan kiya hua hai..nihayat badtameez kism ka aadmi..aur laundiya k roop mein dharti ko khokhla karke baitha hai..,asmaan,0
Behen! Petrol and Petroleum's smell has zameen asmaan ka difference. So i am assuming you meant - 'The smell of petrol &gt;&gt;&gt;&gt; ' ,asmaan,0
Hai dharti k upar nahin dharti k upar vo sirf mujhme rahkar kaam karenge..jinka pita ka zara sa bhi ansh nahin hoga..kyunki vo meri sharir se jude hui meri apni aatma k ansh k roop mein asmaan mein hain..jo wahan breaker ka kaam karenge taaki unka koi ansh mujhme na hone paye..,asmaan,0
Isiliye prakar sansaar ki pooja paath karwane walon aur unki danik kriya se mera koi sarokaar nahin..asmaan saaf badal garajne hain barsaat hone dena hai..isliye bramhand mujhe asmaan mein dharti k bheetar kaam karne k Gods ko mujhme bhejte hain jinka kaam dharti k bheetar,asmaan,0
"Aaj ka insaan sakoon ki talash mein asmaan k darwazy kholny chala gia hai. Lekin us,sy dil ka darwaza abhi tak khula hi nahi.",asmaan,0
Bara maza h qasmen khuly asmaan ka b,asmaan,0
"Liking Positive attitude
And 
Not liking
Jinke khne or krne me jmin asmaan k frk ho ",asmaan,0
"I was thinking....Ye haseen Waadiyaan ye khula Asmaan aa gaye hum kahaan aye mere Jaanejaan....
NatureIsCalling incredibleodisha sarandaforestrange ",asmaan,0
jo bheji thi dua wo jaa k asmaan se yun takraa gai k laut k aa gai sadaa,asmaan,0
"Sir apko to PMLN ka ehsaan mand hona chahiaay k ap saari raat uper asmaan mein allah ko daikhty rhy.... 
 Sbr bhi kiya allah k haan drjaat boland ho gay ap k",asmaan,0
"..
 .. ..
 ..!!
 .
 ... ..
 ..!!
 ..
 .. .. ..
 .. .. ",asmaan,0
"Madam Pakistan me raho na jake waha bahot se janwar saatwe asmaan tak udte hai aur insan bhi,yaha tak ki masjide bhi udayi jati hai. Bharat me to jse shivling ko favvara batane ki ajadi hai wse hi udte janwaro ke bare me bolne ki ajadi h ",asmaan,0
... ,asmaan,0
"
 ..
 ..!

:
 
",asmaan,0
"~My Mother Told me:Beta Agar
Tumse Ek Taara Ghum Ho Gaya Hai
To Kya Hoa,Asmaan Taaron Say
Bhara Para Hai,Agar Bhare 
Asmaan Say BHI Koi Taarq Thumari
Qismat main Nhi,To Kon
Jaanta Hai Shayad Chaand
Thumara Naseeb Ho.",asmaan,0
Mere ghar ki Dharti kyun kisise jud kar apne aapko ganda hone degi..jo doodh makkhan malai ka roop hai..yahan se lekar asmaan tak..dharti hoti hai..haan dharti apna vistaar karegi nadiyon mein doodh ka roop aur vrikshon ki jadon mein doodh makkhan malai ka apna roop..,asmaan,0
Khuley asmaan mai sou machar will give a good company with bhimm bhimm!!!!! ,asmaan,0
Mere khet ka ann payega jab tak mere ghar nahin ayega..mere ghar ayega jo maatra vahi mere ghar ki Dharti se judega..maatra vahin mere ghar ka jal aur bhojan payega..main narayan hoon...to mere ghar ki Dharti doodh roop ki aatma hain Dharti k middle se lekar asmaan tak..,asmaan,0
To vo mere ghar ki Dharti doosre se kyun judi rahegi kabhi nahin judi rahti hai..dharti se madhya se asmaan tak apne ghar ki Dharti hoti hai sabki..vaise hi meri hai..jo humse rishta nahin jodega jo humse dhan se nahin judega usse mere ghar ki Dharti bhi nahin judegi aur na vo,asmaan,0
"Tum Zameen per zulm likh do hum Asmaan per Inqilaab likhain ge.
G.A.Altaf 
BoycottNA240Election ",asmaan,0
Iss saal Ghar me kam or office me ziada raaten soya hu . Zameen p Sony ki adat hogyi h,zameen,0
Taare zameen par ,zameen,0
Bachiyon ka issue bana hota Tu sindh govt kuch krti. Billo rani aor uski behnain ye agr IK ko govt hoti Tu zameen sar pe utha lety. Sath media b. Ye Jisko beti ha uski hi taklif bus. Ya patents ko Jo majbor hoty lekin kr kuch ni skty bechary,zameen,0
Ameen,zameen,0
"Maslan kya kiya ? wazahat farmayien.. kitni inch zameen fatah ki... Maal-e-ganeemat to tumhain advance main 
mil jati hy",zameen,0
zameen per sota hoon q k wo thandi hoti hai,zameen,0
Kaisi gadhi h... 2019sy 2020 m jo gair mamoli izafa btaya or phr qimat btai zameen ki to aik crore to hm h.. 7 crore ki zameen frokht hoi... Isy koi btaye behn 8+7=15 hoty hain itnaa mu bna bna k bta rhi h chwl,zameen,0
beghirat kutey lait ja is ke saath hi bhagore tujhe toh zameen ke neeche bhi jagh nahi mile gi insha'Allah,zameen,0
Indian government so rahi hai news channels Hindu Muslim me lage hai or Chinese hamari Zameen par kabza krti ja rahi hai ,zameen,0
Allah aur dallah mein aakhir kya antar hai? Ek zameen par hoorein supply krta hai aur ek jannat mein ,zameen,0
"tuscany main dinner - please delete this part of the tweet, it wreaks of tone deafness.",zameen,0
Mari SENORITA ,zameen,0
Ye jitne bhe saboot mita dn..zameen pr zulm dhaa rhe hn.khofnak injam se nhe bach saken ge ..InshaAllah,zameen,0
"Farsi Couplet:
Agar firdaus bar roo-e zameen ast,
Hameen ast-o hameen ast-o hameen ast.
~
English Translation:
If there is a paradise on earth,
It is this, it is this, it is this""
 Amir Khusrau ",zameen,0
Jis din tjhy ik mafia ka inkashaf ho ga AP k paon se Zameen nkl jy ge,zameen,0
"Muslim Pakistanis always hits all Mandir,blasphemy Hindus Gods But nobody warned this cruel uneducated brainless sauvage muslim ?Hindu gods are punishing theese ugliest people on the earth and they have nothing to eat or live ?Pakistan zameen belongs to Hindus ?",zameen,0
"In no particular order:
1. Bahubali 1 &amp; 2
2. KGF Chapter 1 &amp; 2
3. 3 Idiots
4. Sardar Udham
5. Jai Bhim
6. Tare Zameen Par
7. I am Kalam
8. Parmanu
9. Batla House

TV Series:
1. Panchayat
2. The Family Man
3. Mirzapur",zameen,0
"Hahaha zameen pe rehny waaly log e krty, aap konsy planet se ho jissy pta e nae",zameen,0
"chanda re chanda re kabhi toh zameen 
par aa, baithenge baatein kareinge",zameen,0
"Khud ka mal khudne ugaya uwo bhi khudke zameen pye, usko bechna hay iya nehi bechke khud hi kha lena hay, iye hum khud hi decide karenge.",zameen,0
Mute krdo ,zameen,0
Acha sahi he ,zameen,0
ab nai ahy ,zameen,0
Are mere dono account mention kr diye ab dono pe noti bade zalim log hu ,zameen,0
Belgium ki zameen k documents,zameen,0
Allah o AkBAR zameen ke khuda ya asman wala kon jeetai ga ,zameen,0
Zameen pe to sub khareed Lya jo nahi bika merwa dia....meray Allah k faislay ka intezar kero bus,zameen,0
"Unke sadqe me humko izzat milti hai. Nabi ke sadqe me ye duniya aur zameen hi nahi balke jitne saare jahan hai sab bane hai.. 

 
 ",zameen,0
Jeee blkl hum Aam dafa log zameen tak rehty ,zameen,0
Thankyou waqas,zameen,0
Apne Belgium ki zameen ki pics dekh rahe hoge to victory sign to bnta hai na after all khood ko ala darje ka besharm insan declare krke li hai.,zameen,0
Celeb ye hai,zameen,0
yh celeb h,zameen,0
iSki senorita,zameen,0
"
 ",zameen,0
iska dimagh mota h,zameen,0
isko kala suite bht pyara. ,zameen,0
yh sea mein jump kr gai..,zameen,0
Kiya kiya jana,zameen,0
"Bhai mera 10 ka sikka fir gaya hai zameen par, dikhe to batana? ",zameen,0
"Allah ne saari kaainaat musalman ki khidmat liye banayi. 

Isee liye hum par kisi zameen ka ehsaan nahin hai. 

Hum par sirf ALLAH ka ehsaan hai, sirf ALLAH ka jisne zameen di mulk diya sab kuch diya. 

Deen muqaddam hai mulk pe. Rahega in sha Allah.",zameen,0
isko dhund mein bhi nzr ata h.,zameen,0
waisay yad maryam aur ap kai imported defence minister nai bje ap ko darpok kaha tha...kab action lain gai ya wahan ap sirf zameen laitay hain,zameen,0
Kiya he isne ,zameen,0
yh bht syani h,zameen,0
Gustakh-e-UP ki ek hi saza ghar zameen se juda ghar zameen se juda ,zameen,0
mene,zameen,0
Kisi KO zameen Nahi milti Kisi KO asman Nahi milta,zameen,0
wadaaa aya baaz krne wala ,zameen,0
mere nam he ye ye dekh ye log kia kr Rahe he ,zameen,0
zameen ke andar bhi chali ja nikal le ge,zameen,0
"Khamoshi hazar nemat ha

Or ye choti si aurat jo jitna zameen se Upar ha ha itna hi neeche ha

Ye bandi nemat se mehroom ha

Is ko nemat ka hasopl jald karwaunga",zameen,0
tu nahi bachti tujhe zameen me gaar de ge,zameen,0
areeshhhh,zameen,0
bebo,zameen,0
Jo lehru ji ne banzar Bata Kar daan dist thi usko chhor mar koi Zameen chinkeys ke kabza Mai nhi hai .,zameen,0
Pr Yaha afsoos nhi hoga Zameen Zameen ki baat ha !,zameen,0
Zinda zameen me gaar de ge,zameen,0
tm ,zameen,0
itna allochna k baad koi bhi jo zameen se juda insaan hota wo bhi apni galti sudhar leta hai but aapko bolne se koi faida nhi akhir raat me light cut karne ka kya mazra hai itna chutiapanti kyu karta hai bijli vibhag kya aapke control me nhi hai,zameen,0
mere sath areeeshhh tu ,zameen,0
Zameen pe qabza kr ke?,zameen,0
Sir aap jaisay dallay ki qabar pe kuch nai ugay ga. Zarkhaiz zameen main bhi dafnaye gaye to wo banjar ho jaye gi.,zameen,0
Hum tamam ic zameen pr aisy hein jaisy kisi sheir mei koi pardesi .....,zameen,0
Hello. Mai thehra raha zameen chalne lagi,zameen,0
Didi zameen par baith k kaam karo ek laptop table le lo bs usse zyada Aram kahi nahi milega,zameen,0
"kabhi kisi ko mukamal jahan nahi milta 
kisi ko zameen to kisi ko asma nahi milta",zameen,0
Hahahahaha,zameen,0
Taare?? Kaun? Yeh canadian Kumar ?No never!! Pair zameen par ..!,zameen,0
"
: ",zameen,0
Jhumega aasman gayegi yeh zameen,zameen,0
"Jahan auoliya ki Zameen
Wahan Hm",zameen,0
"Beekh mein mili zameen beekh mein mila paisa ... beekh mein mila pakistan...tabhi tou sab bolty hai bekharipakistan...oops sorry its terroristpakistan ...
Pakistan ki aukat India ke aage bus itni si hai .",zameen,0
KHAN SB kaiy liay neutral rehna guna haiy. Anjam theek naheen . Kab haq ka saath dain gaiy. Aik gaz zameen bass aapki haiy. Baqi sab yaheen reh jaiy gaa... ,zameen,0
"This kameeni chipkali is playing games with me.. has been hiding under my bed for last 30 mins.. 
I'm sitting here with a jharoo.. 
Zameen par kya kaam hai tumhara behen ",zameen,0
"selective nai hai in ka imperialism, sab same page par hain. literally every single one of them.",zameen,0
Do gaz zameen esko yaha nahi milay ge,zameen,0
"Bangash Sb Sirf Yehi Ni Yha Sub Sardaar Hain, Bandook Wala, Kalay Kot Wala, Panchait Wala, Wardi Wala, Vigo Dalay Wala, Zameen Wala.
Qanoon Sirf Kamzoor Aur Gareeb K Lia Ha.
Jis Umer Ki Yeh Larki Ha Is Umer Ma Larkion Ko Theek Se Egg Boil Krna Ni Ata. Shadi Tu Dooor Ki Bat Ha",zameen,0
"his kink is attention. &amp; he's getting that. idky ppl have to engage with someone like that. mute, block, move on.",zameen,0
The war causes it but the price will remain forever smh,zameen,0
"Bhai kisi tangent mein soch jaati hai aap logo ki ke basic English nahi samajh aati,
Tweet English mein hai Aur English Mein Land Ke maaney zameen hotaa hai Aur La La Land kaa matlab woh zameen jahaan sab kuch accha accha ho, sab changaa si jaise chaiwaale chacha bolte. ",zameen,0
Asman ke neche zameen ke uper ,zameen,0
"Rais uncle aap mere abba ki umar ke ho aur yahaan mein english bhaasha kaa istemaal kiyaa hun jismein Land Ke maane zameen hotaa hai aur La La land Ke maaney Woh zameen jahaan par sab accha accha ho, sab changa si jaisaa chaiwaale cheecha bolte.",zameen,0
Chipkliyoun ka tou yeh scene hai k bachay paida kar k humay ghar bhej deti hein k jaoun khel kood aao deewaroun aur zameen pay,zameen,0
"This is so dreadfully sad, yet to hear the Pradhan Sevak or any of his minions talk at election rallies one would think we are THE WORLD, not just world leaders. .Is zameen se aasman tak
Main hi Main hoon, Main hi Main hoon
Doosra koi nahin ",zameen,0
Kia faida aisi namaz ka. Zameen pe takrein hi hain ye tu ,zameen,0
"AK kurta ap bhe silwa lae aisa usmae likhwa dehna, BJP NAE GYAANWAPI ZAMEEN Jeet lee HUM SAMAJWADI ESKA VIRODH KRTEH HA.. apko toh fuwarae aur tooti zada pasand ha ",zameen,0
"Zameen to Zameen hai...
Falak b Gulabi..



VishalMishra IttuSiBaat
LaxmanUtekar LukaChhupi 

",zameen,0
isiliye mai zameen pe lait ke ronay lagti hun,zameen,0
Gali kaha hai land yahi zameen hui na ,zameen,0
Is zameen se falak k darmiyan tm he ho!,zameen,0
Kisi aik Musalman bahi ko apni Garrhi me bitha k drive kerna or kissi kafir k moh me chamach sy luqmy Dalny me zameen aasman ka ferq hay,zameen,0
"uff katai zeher lag rahi hai aap, kya main aapke paun ke neeche ka zameen ban sakti hu?",zameen,0
life is same as taare Zameen par with no Amir Khan,zameen,0
"Ambani adani ne iski zameen aur dhanda chin liya , bechara ab Twitter par 2 rs per comment kamata hai . In short bhikari bana diya isko ",zameen,0
"Zameen kha gae asmaan kese kese...
AmirLiaqat RIP",zameen,0
Aise ma'am ye barkat kya cheez hai? Samjha nahi...paani hawa zameen sab isi se milti hai kya?,zameen,0
"Maine poocha ek ghata se itra ke chal di kahan?
Pyaas ki badi zameen hai barson bhi tarsao na
Thoda woh gurraayi, thoda sa tharraayi
Garji yahan phir wahan
Preet lutaati phir chham chham
Chham barsi woh teri hi tarah piya
Piyu bole, piya bole kya yeh bole jaanu na?",zameen,0
Ye ksi or k liye hai,zameen,0
11 zameen par ,zameen,0
Thooo athass he uho yazidi bacho aahy jhanh Salh pat men zameen bachain la 2010 men thori band torrae Sindh g 1 carorr abadi khe darbadar kayo ho,zameen,0
".... 3 , , , . . @",zameen,0
Apne zammen de do tumne bhi bhut zameen khayi hai,zameen,0
Acha,zameen,0
""" "" 
AamirLiaquat ",zameen,0
Do Bigha Zameen - not hate but couldn't tolerate such helplessness n Garibi.,zameen,0
Belgium main di gyi Zameen ki ,zameen,0
What a downfall. Suriyya ne zameen par hum ko de mara,zameen,0
Mc Nehru ne kitni zameen bech daali Chin ko?,zameen,0
"Bhagwan b sochta hoga, Kon mujh jaisa aa gaya zameen pe? Log kisi aur ko God man ne lage. 

God bless you and the amazing team behind you. 



",zameen,0
"Arey wo to fold hue hote hain...
Mere hair to aise zameen par jhaadu lagate hain",zameen,0
he delivered epic films like tare zameen par and lagaan why you don't like him ,zameen,0
Taare Zameen Par,zameen,0
"jo haqiqatan muslim maulanas hai wo godi media ke paas thookne bhi na jaaye, ye lagbhag jitne bhi hai inko maulana me nahi gina jaana chahiye, sab ke sab bikau hai. apne hi qaum ke logon ko zameen me daba rahe hai, ye maulana kya ye to koi aam insaan bhi na kare... ",zameen,0
Mere dil ki zameen par -,zameen,0
Logon pay zameen is tarha tang naee kartay... Mental health is a real issue... Jo mirch masala baicha hay har issue ko laga kar... Insaan ko khud pata hota hay... Har aik ko mazaq ka topic banana feasible cheez naee... Allah Pak Asaaniyaan Day... Ameen,zameen,0
"Haan. Macbook, joote, zameen. Sab illusion hai.",zameen,0
